2025-08-26 10:55:20,Spartanburg - Southport Road,0 min
2025-08-26 10:55:20,Seneca,0 min
2025-08-26 10:55:20,Laurens,5 min
2025-08-26 10:55:20,Gaffney,0 min
2025-08-26 10:55:20,Union,26 min
2025-08-26 10:55:20,Abbeville,0 min
2025-08-26 10:55:20,Greenwood,0 min
2025-08-26 10:55:20,Saluda,0 min
2025-08-26 10:55:20,Rock Hill,0 min
2025-08-26 11:00:17,Greenville - Saluda Dam,46 min
2025-08-26 11:00:17,Greenville - Edgeworth,0 min
2025-08-26 11:00:17,Pickens,0 min
2025-08-26 11:00:17,Greer,0 min
2025-08-26 11:00:17,Fountain Inn,0 min
2025-08-26 11:00:17,Spartanburg - Fairforest Road,0 min
2025-08-26 11:00:17,Woodruff,0 min
2025-08-26 11:00:17,Belton,0 min
2025-08-26 11:00:17,Anderson,0 min
2025-08-26 11:00:17,Spartanburg - Southport Road,0 min
2025-08-26 11:00:17,Seneca,0 min
2025-08-26 11:00:17,Laurens,0 min
2025-08-26 11:00:17,Gaffney,0 min
2025-08-26 11:00:17,Union,0 min
2025-08-26 11:00:17,Abbeville,0 min
2025-08-26 11:00:17,Greenwood,0 min
2025-08-26 11:00:17,Saluda,0 min
2025-08-26 11:00:17,Rock Hill,0 min
2025-08-26 11:05:20,Greenville - Saluda Dam,51 min
2025-08-26 11:05:20,Greenville - Edgeworth,0 min
2025-08-26 11:05:20,Pickens,0 min
2025-08-26 11:05:20,Greer,0 min
2025-08-26 11:05:20,Fountain Inn,0 min
2025-08-26 11:05:20,Spartanburg - Fairforest Road,0 min
2025-08-26 11:05:20,Woodruff,0 min
2025-08-26 11:05:20,Belton,0 min
2025-08-26 11:05:20,Anderson,0 min
2025-08-26 11:05:20,Spartanburg - Southport Road,0 min
2025-08-26 11:05:20,Seneca,0 min
2025-08-26 11:05:20,Laurens,0 min
2025-08-26 11:05:20,Gaffney,0 min
2025-08-26 11:05:20,Union,0 min
2025-08-26 11:05:20,Abbeville,0 min
2025-08-26 11:05:20,Greenwood,0 min
2025-08-26 11:05:20,Saluda,0 min
2025-08-26 11:05:20,Rock Hill,0 min
2025-08-26 11:10:18,Greenville - Saluda Dam,56 min
2025-08-26 11:10:18,Greenville - Edgeworth,0 min
2025-08-26 11:10:18,Pickens,0 min
2025-08-26 11:10:18,Greer,0 min
2025-08-26 11:10:18,Fountain Inn,0 min
2025-08-26 11:10:18,Spartanburg - Fairforest Road,0 min
2025-08-26 11:10:18,Woodruff,0 min
2025-08-26 11:10:18,Belton,0 min
2025-08-26 11:10:18,Anderson,0 min
2025-08-26 11:10:18,Spartanburg - Southport Road,0 min
2025-08-26 11:10:18,Seneca,0 min
2025-08-26 11:10:18,Laurens,0 min
2025-08-26 11:10:18,Gaffney,1 min
2025-08-26 11:10:18,Union,0 min
2025-08-26 11:10:18,Abbeville,0 min
2025-08-26 11:10:18,Greenwood,4 min
2025-08-26 11:10:18,Saluda,0 min
2025-08-26 11:10:18,Rock Hill,3 min
2025-08-26 11:15:20,Greenville - Saluda Dam,61 min
2025-08-26 11:15:20,Greenville - Edgeworth,0 min
2025-08-26 11:15:20,Pickens,0 min
2025-08-26 11:15:20,Greer,0 min
2025-08-26 11:15:20,Fountain Inn,0 min
2025-08-26 11:15:20,Spartanburg - Fairforest Road,0 min
2025-08-26 11:15:20,Woodruff,5 min
2025-08-26 11:15:20,Belton,0 min
2025-08-26 11:15:20,Anderson,0 min
2025-08-26 11:15:20,Spartanburg - Southport Road,0 min
2025-08-26 11:15:20,Seneca,4 min
2025-08-26 11:15:20,Laurens,0 min
2025-08-26 11:15:20,Gaffney,6 min
2025-08-26 11:15:20,Union,2 min
2025-08-26 11:15:20,Abbeville,0 min
2025-08-26 11:15:20,Greenwood,0 min
2025-08-26 11:15:20,Saluda,0 min
2025-08-26 11:15:20,Rock Hill,8 min
2025-08-26 11:20:07,Greenville - Saluda Dam,66 min
2025-08-26 11:20:07,Greenville - Edgeworth,0 min
2025-08-26 11:20:07,Pickens,0 min
2025-08-26 11:20:07,Greer,0 min
2025-08-26 11:20:07,Fountain Inn,0 min
2025-08-26 11:20:07,Spartanburg - Fairforest Road,0 min
2025-08-26 11:20:07,Woodruff,10 min
2025-08-26 11:20:07,Belton,1 min
2025-08-26 11:20:07,Anderson,0 min
2025-08-26 11:20:07,Spartanburg - Southport Road,0 min
2025-08-26 11:20:07,Seneca,9 min
2025-08-26 11:20:07,Laurens,0 min
2025-08-26 11:20:07,Gaffney,11 min
2025-08-26 11:20:07,Union,5 min
2025-08-26 11:20:07,Abbeville,0 min
2025-08-26 11:20:07,Greenwood,0 min
2025-08-26 11:20:07,Saluda,0 min
2025-08-26 11:20:07,Rock Hill,11 min
2025-08-26 11:25:07,Greenville - Saluda Dam,71 min
2025-08-26 11:25:07,Greenville - Edgeworth,0 min
2025-08-26 11:25:07,Pickens,4 min
2025-08-26 11:25:07,Greer,0 min
2025-08-26 11:25:07,Fountain Inn,0 min
2025-08-26 11:25:07,Spartanburg - Fairforest Road,0 min
2025-08-26 11:25:07,Woodruff,11 min
2025-08-26 11:25:07,Belton,6 min
2025-08-26 11:25:07,Anderson,3 min
2025-08-26 11:25:07,Spartanburg - Southport Road,0 min
2025-08-26 11:25:07,Seneca,13 min
2025-08-26 11:25:07,Laurens,1 min
2025-08-26 11:25:07,Gaffney,16 min
2025-08-26 11:25:07,Union,9 min
2025-08-26 11:25:07,Abbeville,4 min
2025-08-26 11:25:07,Greenwood,2 min
2025-08-26 11:25:07,Saluda,0 min
2025-08-26 11:25:07,Rock Hill,16 min
2025-08-26 11:30:17,Greenville - Saluda Dam,76 min
2025-08-26 11:30:17,Greenville - Edgeworth,3 min
2025-08-26 11:30:17,Pickens,9 min
2025-08-26 11:30:17,Greer,2 min
2025-08-26 11:30:17,Fountain Inn,3 min
2025-08-26 11:30:17,Spartanburg - Fairforest Road,0 min
2025-08-26 11:30:17,Woodruff,17 min
2025-08-26 11:30:17,Belton,9 min
2025-08-26 11:30:17,Anderson,9 min
2025-08-26 11:30:17,Spartanburg - Southport Road,0 min
2025-08-26 11:30:17,Seneca,19 min
2025-08-26 11:30:17,Laurens,0 min
2025-08-26 11:30:17,Gaffney,20 min
2025-08-26 11:30:17,Union,3 min
2025-08-26 11:30:17,Abbeville,0 min
2025-08-26 11:30:17,Greenwood,2 min
2025-08-26 11:30:17,Saluda,0 min
2025-08-26 11:30:17,Rock Hill,18 min
2025-08-26 11:35:20,Greenville - Saluda Dam,81 min
2025-08-26 11:35:20,Greenville - Edgeworth,5 min
2025-08-26 11:35:20,Pickens,8 min
2025-08-26 11:35:20,Greer,7 min
2025-08-26 11:35:20,Fountain Inn,6 min
2025-08-26 11:35:20,Spartanburg - Fairforest Road,0 min
2025-08-26 11:35:20,Woodruff,21 min
2025-08-26 11:35:20,Belton,11 min
2025-08-26 11:35:20,Anderson,12 min
2025-08-26 11:35:20,Spartanburg - Southport Road,0 min
2025-08-26 11:35:20,Seneca,23 min
2025-08-26 11:35:20,Laurens,0 min
2025-08-26 11:35:20,Gaffney,15 min
2025-08-26 11:35:20,Union,1 min
2025-08-26 11:35:20,Abbeville,0 min
2025-08-26 11:35:20,Greenwood,0 min
2025-08-26 11:35:20,Saluda,0 min
2025-08-26 11:35:20,Rock Hill,19 min
2025-08-26 11:40:17,Greenville - Saluda Dam,84 min
2025-08-26 11:40:17,Greenville - Edgeworth,9 min
2025-08-26 11:40:17,Pickens,0 min
2025-08-26 11:40:17,Greer,9 min
2025-08-26 11:40:17,Fountain Inn,11 min
2025-08-26 11:40:17,Spartanburg - Fairforest Road,0 min
2025-08-26 11:40:17,Woodruff,24 min
2025-08-26 11:40:17,Belton,0 min
2025-08-26 11:40:17,Anderson,13 min
2025-08-26 11:40:17,Spartanburg - Southport Road,0 min
2025-08-26 11:40:17,Seneca,28 min
2025-08-26 11:40:17,Laurens,3 min
2025-08-26 11:40:17,Gaffney,20 min
2025-08-26 11:40:17,Union,6 min
2025-08-26 11:40:17,Abbeville,0 min
2025-08-26 11:40:17,Greenwood,0 min
2025-08-26 11:40:17,Saluda,0 min
2025-08-26 11:40:17,Rock Hill,11 min
2025-08-26 11:45:20,Greenville - Saluda Dam,87 min
2025-08-26 11:45:20,Greenville - Edgeworth,14 min
2025-08-26 11:45:20,Pickens,0 min
2025-08-26 11:45:20,Greer,5 min
2025-08-26 11:45:20,Fountain Inn,16 min
2025-08-26 11:45:20,Spartanburg - Fairforest Road,0 min
2025-08-26 11:45:20,Woodruff,25 min
2025-08-26 11:45:20,Belton,0 min
2025-08-26 11:45:20,Anderson,18 min
2025-08-26 11:45:20,Spartanburg - Southport Road,0 min
2025-08-26 11:45:20,Seneca,33 min
2025-08-26 11:45:20,Laurens,8 min
2025-08-26 11:45:20,Gaffney,21 min
2025-08-26 11:45:20,Union,11 min
2025-08-26 11:45:20,Abbeville,0 min
2025-08-26 11:45:20,Greenwood,2 min
2025-08-26 11:45:20,Saluda,0 min
2025-08-26 11:45:20,Rock Hill,17 min
2025-08-26 11:50:17,Greenville - Saluda Dam,78 min
2025-08-26 11:50:17,Greenville - Edgeworth,18 min
2025-08-26 11:50:17,Pickens,3 min
2025-08-26 11:50:17,Greer,10 min
2025-08-26 11:50:17,Fountain Inn,9 min
2025-08-26 11:50:17,Spartanburg - Fairforest Road,2 min
2025-08-26 11:50:17,Woodruff,24 min
2025-08-26 11:50:17,Belton,0 min
2025-08-26 11:50:17,Anderson,20 min
2025-08-26 11:50:17,Spartanburg - Southport Road,2 min
2025-08-26 11:50:17,Seneca,35 min
2025-08-26 11:50:17,Laurens,10 min
2025-08-26 11:50:17,Gaffney,26 min
2025-08-26 11:50:17,Union,16 min
2025-08-26 11:50:17,Abbeville,0 min
2025-08-26 11:50:17,Greenwood,0 min
2025-08-26 11:50:17,Saluda,0 min
2025-08-26 11:50:17,Rock Hill,15 min
2025-08-26 11:55:17,Greenville - Saluda Dam,30 min
2025-08-26 11:55:17,Greenville - Edgeworth,18 min
2025-08-26 11:55:17,Pickens,7 min
2025-08-26 11:55:17,Greer,13 min
2025-08-26 11:55:17,Fountain Inn,14 min
2025-08-26 11:55:17,Spartanburg - Fairforest Road,6 min
2025-08-26 11:55:17,Woodruff,29 min
2025-08-26 11:55:17,Belton,0 min
2025-08-26 11:55:17,Anderson,24 min
2025-08-26 11:55:17,Spartanburg - Southport Road,6 min
2025-08-26 11:55:17,Seneca,40 min
2025-08-26 11:55:17,Laurens,6 min
2025-08-26 11:55:17,Gaffney,31 min
2025-08-26 11:55:17,Union,21 min
2025-08-26 11:55:17,Abbeville,0 min
2025-08-26 11:55:17,Greenwood,0 min
2025-08-26 11:55:17,Saluda,0 min
2025-08-26 11:55:17,Rock Hill,14 min
2025-08-26 12:00:16,Greenville - Saluda Dam,34 min
2025-08-26 12:00:16,Greenville - Edgeworth,17 min
2025-08-26 12:00:16,Pickens,11 min
2025-08-26 12:00:16,Greer,18 min
2025-08-26 12:00:16,Fountain Inn,16 min
2025-08-26 12:00:16,Spartanburg - Fairforest Road,11 min
2025-08-26 12:00:16,Woodruff,23 min
2025-08-26 12:00:16,Belton,0 min
2025-08-26 12:00:16,Anderson,13 min
2025-08-26 12:00:16,Spartanburg - Southport Road,5 min
2025-08-26 12:00:16,Seneca,43 min
2025-08-26 12:00:16,Laurens,11 min
2025-08-26 12:00:16,Gaffney,26 min
2025-08-26 12:00:16,Union,27 min
2025-08-26 12:00:16,Abbeville,0 min
2025-08-26 12:00:16,Greenwood,1 min
2025-08-26 12:00:16,Saluda,0 min
2025-08-26 12:00:16,Rock Hill,20 min
2025-08-26 12:05:06,Greenville - Saluda Dam,39 min
2025-08-26 12:05:06,Greenville - Edgeworth,20 min
2025-08-26 12:05:06,Pickens,12 min
2025-08-26 12:05:06,Greer,20 min
2025-08-26 12:05:06,Fountain Inn,16 min
2025-08-26 12:05:06,Spartanburg - Fairforest Road,16 min
2025-08-26 12:05:06,Woodruff,26 min
2025-08-26 12:05:06,Belton,0 min
2025-08-26 12:05:06,Anderson,16 min
2025-08-26 12:05:06,Spartanburg - Southport Road,10 min
2025-08-26 12:05:06,Seneca,44 min
2025-08-26 12:05:06,Laurens,5 min
2025-08-26 12:05:06,Gaffney,31 min
2025-08-26 12:05:06,Union,31 min
2025-08-26 12:05:06,Abbeville,0 min
2025-08-26 12:05:06,Greenwood,0 min
2025-08-26 12:05:06,Saluda,0 min
2025-08-26 12:05:06,Rock Hill,21 min
2025-08-26 12:10:17,Greenville - Saluda Dam,42 min
2025-08-26 12:10:17,Greenville - Edgeworth,18 min
2025-08-26 12:10:17,Pickens,15 min
2025-08-26 12:10:17,Greer,21 min
2025-08-26 12:10:17,Fountain Inn,8 min
2025-08-26 12:10:17,Spartanburg - Fairforest Road,17 min
2025-08-26 12:10:17,Woodruff,31 min
2025-08-26 12:10:17,Belton,0 min
2025-08-26 12:10:17,Anderson,22 min
2025-08-26 12:10:17,Spartanburg - Southport Road,10 min
2025-08-26 12:10:17,Seneca,41 min
2025-08-26 12:10:17,Laurens,10 min
2025-08-26 12:10:17,Gaffney,25 min
2025-08-26 12:10:17,Union,36 min
2025-08-26 12:10:17,Abbeville,0 min
2025-08-26 12:10:17,Greenwood,0 min
2025-08-26 12:10:17,Saluda,0 min
2025-08-26 12:10:17,Rock Hill,21 min
2025-08-26 12:15:20,Greenville - Saluda Dam,42 min
2025-08-26 12:15:20,Greenville - Edgeworth,19 min
2025-08-26 12:15:20,Pickens,20 min
2025-08-26 12:15:20,Greer,17 min
2025-08-26 12:15:20,Fountain Inn,2 min
2025-08-26 12:15:20,Spartanburg - Fairforest Road,17 min
2025-08-26 12:15:20,Woodruff,36 min
2025-08-26 12:15:20,Belton,0 min
2025-08-26 12:15:20,Anderson,24 min
2025-08-26 12:15:20,Spartanburg - Southport Road,13 min
2025-08-26 12:15:20,Seneca,39 min
2025-08-26 12:15:20,Laurens,12 min
2025-08-26 12:15:20,Gaffney,22 min
2025-08-26 12:15:20,Union,41 min
2025-08-26 12:15:20,Abbeville,0 min
2025-08-26 12:15:20,Greenwood,0 min
2025-08-26 12:15:20,Saluda,0 min
2025-08-26 12:15:20,Rock Hill,18 min
2025-08-26 12:20:16,Greenville - Saluda Dam,44 min
2025-08-26 12:20:16,Greenville - Edgeworth,15 min
2025-08-26 12:20:16,Pickens,25 min
2025-08-26 12:20:16,Greer,22 min
2025-08-26 12:20:16,Fountain Inn,0 min
2025-08-26 12:20:16,Spartanburg - Fairforest Road,17 min
2025-08-26 12:20:16,Woodruff,31 min
2025-08-26 12:20:16,Belton,0 min
2025-08-26 12:20:16,Anderson,29 min
2025-08-26 12:20:16,Spartanburg - Southport Road,15 min
2025-08-26 12:20:16,Seneca,44 min
2025-08-26 12:20:16,Laurens,17 min
2025-08-26 12:20:16,Gaffney,26 min
2025-08-26 12:20:16,Union,22 min
2025-08-26 12:20:16,Abbeville,0 min
2025-08-26 12:20:16,Greenwood,0 min
2025-08-26 12:20:16,Saluda,3 min
2025-08-26 12:20:16,Rock Hill,16 min
2025-08-26 12:25:10,Greenville - Saluda Dam,43 min
2025-08-26 12:25:10,Greenville - Edgeworth,15 min
2025-08-26 12:25:10,Pickens,29 min
2025-08-26 12:25:10,Greer,25 min
2025-08-26 12:25:10,Fountain Inn,0 min
2025-08-26 12:25:10,Spartanburg - Fairforest Road,14 min
2025-08-26 12:25:10,Woodruff,35 min
2025-08-26 12:25:10,Belton,0 min
2025-08-26 12:25:10,Anderson,33 min
2025-08-26 12:25:10,Spartanburg - Southport Road,20 min
2025-08-26 12:25:10,Seneca,44 min
2025-08-26 12:25:10,Laurens,20 min
2025-08-26 12:25:10,Gaffney,30 min
2025-08-26 12:25:10,Union,27 min
2025-08-26 12:25:10,Abbeville,0 min
2025-08-26 12:25:10,Greenwood,0 min
2025-08-26 12:25:10,Saluda,0 min
2025-08-26 12:25:10,Rock Hill,19 min
2025-08-26 12:30:20,Greenville - Saluda Dam,46 min
2025-08-26 12:30:20,Greenville - Edgeworth,18 min
2025-08-26 12:30:20,Pickens,26 min
2025-08-26 12:30:20,Greer,21 min
2025-08-26 12:30:20,Fountain Inn,0 min
2025-08-26 12:30:20,Spartanburg - Fairforest Road,8 min
2025-08-26 12:30:20,Woodruff,39 min
2025-08-26 12:30:20,Belton,0 min
2025-08-26 12:30:20,Anderson,37 min
2025-08-26 12:30:20,Spartanburg - Southport Road,24 min
2025-08-26 12:30:20,Seneca,47 min
2025-08-26 12:30:20,Laurens,17 min
2025-08-26 12:30:20,Gaffney,35 min
2025-08-26 12:30:20,Union,32 min
2025-08-26 12:30:20,Abbeville,0 min
2025-08-26 12:30:20,Greenwood,0 min
2025-08-26 12:30:20,Saluda,0 min
2025-08-26 12:30:20,Rock Hill,19 min
2025-08-26 12:35:20,Greenville - Saluda Dam,49 min
2025-08-26 12:35:20,Greenville - Edgeworth,21 min
2025-08-26 12:35:20,Pickens,30 min
2025-08-26 12:35:20,Greer,18 min
2025-08-26 12:35:20,Fountain Inn,0 min
2025-08-26 12:35:20,Spartanburg - Fairforest Road,13 min
2025-08-26 12:35:20,Woodruff,37 min
2025-08-26 12:35:20,Belton,0 min
2025-08-26 12:35:20,Anderson,38 min
2025-08-26 12:35:20,Spartanburg - Southport Road,28 min
2025-08-26 12:35:20,Seneca,50 min
2025-08-26 12:35:20,Laurens,14 min
2025-08-26 12:35:20,Gaffney,39 min
2025-08-26 12:35:20,Union,21 min
2025-08-26 12:35:20,Abbeville,0 min
2025-08-26 12:35:20,Greenwood,0 min
2025-08-26 12:35:20,Saluda,0 min
2025-08-26 12:35:20,Rock Hill,16 min
2025-08-26 12:40:17,Greenville - Saluda Dam,54 min
2025-08-26 12:40:17,Greenville - Edgeworth,19 min
2025-08-26 12:40:17,Pickens,28 min
2025-08-26 12:40:17,Greer,22 min
2025-08-26 12:40:17,Fountain Inn,0 min
2025-08-26 12:40:17,Spartanburg - Fairforest Road,6 min
2025-08-26 12:40:17,Woodruff,36 min
2025-08-26 12:40:17,Belton,0 min
2025-08-26 12:40:17,Anderson,42 min
2025-08-26 12:40:17,Spartanburg - Southport Road,22 min
2025-08-26 12:40:17,Seneca,38 min
2025-08-26 12:40:17,Laurens,13 min
2025-08-26 12:40:17,Gaffney,37 min
2025-08-26 12:40:17,Union,18 min
2025-08-26 12:40:17,Abbeville,0 min
2025-08-26 12:40:17,Greenwood,1 min
2025-08-26 12:40:17,Saluda,0 min
2025-08-26 12:40:17,Rock Hill,20 min
2025-08-26 12:45:07,Greenville - Saluda Dam,59 min
2025-08-26 12:45:07,Greenville - Edgeworth,19 min
2025-08-26 12:45:07,Pickens,13 min
2025-08-26 12:45:07,Greer,26 min
2025-08-26 12:45:07,Fountain Inn,0 min
2025-08-26 12:45:07,Spartanburg - Fairforest Road,9 min
2025-08-26 12:45:07,Woodruff,27 min
2025-08-26 12:45:07,Belton,0 min
2025-08-26 12:45:07,Anderson,41 min
2025-08-26 12:45:07,Spartanburg - Southport Road,14 min
2025-08-26 12:45:07,Seneca,41 min
2025-08-26 12:45:07,Laurens,12 min
2025-08-26 12:45:07,Gaffney,31 min
2025-08-26 12:45:07,Union,23 min
2025-08-26 12:45:07,Abbeville,0 min
2025-08-26 12:45:07,Greenwood,4 min
2025-08-26 12:45:07,Saluda,0 min
2025-08-26 12:45:07,Rock Hill,19 min
2025-08-26 12:50:13,Greenville - Saluda Dam,64 min
2025-08-26 12:50:13,Greenville - Edgeworth,22 min
2025-08-26 12:50:13,Pickens,16 min
2025-08-26 12:50:13,Greer,28 min
2025-08-26 12:50:13,Fountain Inn,0 min
2025-08-26 12:50:13,Spartanburg - Fairforest Road,11 min
2025-08-26 12:50:13,Woodruff,21 min
2025-08-26 12:50:13,Belton,0 min
2025-08-26 12:50:13,Anderson,32 min
2025-08-26 12:50:13,Spartanburg - Southport Road,19 min
2025-08-26 12:50:13,Seneca,32 min
2025-08-26 12:50:13,Laurens,9 min
2025-08-26 12:50:13,Gaffney,36 min
2025-08-26 12:50:13,Union,28 min
2025-08-26 12:50:13,Abbeville,3 min
2025-08-26 12:50:13,Greenwood,5 min
2025-08-26 12:50:13,Saluda,0 min
2025-08-26 12:50:13,Rock Hill,10 min
2025-08-26 12:55:07,Greenville - Saluda Dam,66 min
2025-08-26 12:55:07,Greenville - Edgeworth,26 min
2025-08-26 12:55:07,Pickens,10 min
2025-08-26 12:55:07,Greer,30 min
2025-08-26 12:55:07,Fountain Inn,0 min
2025-08-26 12:55:07,Spartanburg - Fairforest Road,12 min
2025-08-26 12:55:07,Woodruff,26 min
2025-08-26 12:55:07,Belton,0 min
2025-08-26 12:55:07,Anderson,21 min
2025-08-26 12:55:07,Spartanburg - Southport Road,17 min
2025-08-26 12:55:07,Seneca,34 min
2025-08-26 12:55:07,Laurens,12 min
2025-08-26 12:55:07,Gaffney,26 min
2025-08-26 12:55:07,Union,33 min
2025-08-26 12:55:07,Abbeville,4 min
2025-08-26 12:55:07,Greenwood,4 min
2025-08-26 12:55:07,Saluda,0 min
2025-08-26 12:55:07,Rock Hill,9 min
2025-08-26 13:00:16,Greenville - Saluda Dam,71 min
2025-08-26 13:00:16,Greenville - Edgeworth,27 min
2025-08-26 13:00:16,Pickens,7 min
2025-08-26 13:00:16,Greer,35 min
2025-08-26 13:00:16,Fountain Inn,2 min
2025-08-26 13:00:16,Spartanburg - Fairforest Road,14 min
2025-08-26 13:00:16,Woodruff,27 min
2025-08-26 13:00:16,Belton,0 min
2025-08-26 13:00:16,Anderson,27 min
2025-08-26 13:00:16,Spartanburg - Southport Road,22 min
2025-08-26 13:00:16,Seneca,39 min
2025-08-26 13:00:16,Laurens,11 min
2025-08-26 13:00:16,Gaffney,25 min
2025-08-26 13:00:16,Union,7 min
2025-08-26 13:00:16,Abbeville,0 min
2025-08-26 13:00:16,Greenwood,6 min
2025-08-26 13:00:16,Saluda,0 min
2025-08-26 13:00:16,Rock Hill,12 min
2025-08-26 13:05:21,Greenville - Saluda Dam,76 min
2025-08-26 13:05:21,Greenville - Edgeworth,30 min
2025-08-26 13:05:21,Pickens,12 min
2025-08-26 13:05:21,Greer,38 min
2025-08-26 13:05:21,Fountain Inn,2 min
2025-08-26 13:05:21,Spartanburg - Fairforest Road,6 min
2025-08-26 13:05:21,Woodruff,20 min
2025-08-26 13:05:21,Belton,0 min
2025-08-26 13:05:21,Anderson,17 min
2025-08-26 13:05:21,Spartanburg - Southport Road,18 min
2025-08-26 13:05:21,Seneca,42 min
2025-08-26 13:05:21,Laurens,13 min
2025-08-26 13:05:21,Gaffney,30 min
2025-08-26 13:05:21,Union,12 min
2025-08-26 13:05:21,Abbeville,0 min
2025-08-26 13:05:21,Greenwood,4 min
2025-08-26 13:05:21,Saluda,0 min
2025-08-26 13:05:21,Rock Hill,14 min
2025-08-26 13:10:16,Greenville - Saluda Dam,59 min
2025-08-26 13:10:16,Greenville - Edgeworth,33 min
2025-08-26 13:10:16,Pickens,10 min
2025-08-26 13:10:16,Greer,43 min
2025-08-26 13:10:16,Fountain Inn,6 min
2025-08-26 13:10:16,Spartanburg - Fairforest Road,7 min
2025-08-26 13:10:16,Woodruff,21 min
2025-08-26 13:10:16,Belton,0 min
2025-08-26 13:10:16,Anderson,15 min
2025-08-26 13:10:16,Spartanburg - Southport Road,23 min
2025-08-26 13:10:16,Seneca,39 min
2025-08-26 13:10:16,Laurens,16 min
2025-08-26 13:10:16,Gaffney,11 min
2025-08-26 13:10:16,Union,17 min
2025-08-26 13:10:16,Abbeville,0 min
2025-08-26 13:10:16,Greenwood,4 min
2025-08-26 13:10:16,Saluda,0 min
2025-08-26 13:10:16,Rock Hill,17 min
2025-08-26 13:15:20,Greenville - Saluda Dam,59 min
2025-08-26 13:15:20,Greenville - Edgeworth,30 min
2025-08-26 13:15:20,Pickens,15 min
2025-08-26 13:15:20,Greer,41 min
2025-08-26 13:15:20,Fountain Inn,10 min
2025-08-26 13:15:20,Spartanburg - Fairforest Road,9 min
2025-08-26 13:15:20,Woodruff,24 min
2025-08-26 13:15:20,Belton,0 min
2025-08-26 13:15:20,Anderson,20 min
2025-08-26 13:15:20,Spartanburg - Southport Road,28 min
2025-08-26 13:15:20,Seneca,34 min
2025-08-26 13:15:20,Laurens,15 min
2025-08-26 13:15:20,Gaffney,16 min
2025-08-26 13:15:20,Union,22 min
2025-08-26 13:15:20,Abbeville,4 min
2025-08-26 13:15:20,Greenwood,4 min
2025-08-26 13:15:20,Saluda,0 min
2025-08-26 13:15:20,Rock Hill,22 min
2025-08-26 13:20:16,Greenville - Saluda Dam,51 min
2025-08-26 13:20:16,Greenville - Edgeworth,26 min
2025-08-26 13:20:16,Pickens,16 min
2025-08-26 13:20:16,Greer,38 min
2025-08-26 13:20:16,Fountain Inn,11 min
2025-08-26 13:20:16,Spartanburg - Fairforest Road,13 min
2025-08-26 13:20:16,Woodruff,17 min
2025-08-26 13:20:16,Belton,0 min
2025-08-26 13:20:16,Anderson,17 min
2025-08-26 13:20:16,Spartanburg - Southport Road,29 min
2025-08-26 13:20:16,Seneca,38 min
2025-08-26 13:20:16,Laurens,15 min
2025-08-26 13:20:16,Gaffney,21 min
2025-08-26 13:20:16,Union,0 min
2025-08-26 13:20:16,Abbeville,5 min
2025-08-26 13:20:16,Greenwood,0 min
2025-08-26 13:20:16,Saluda,0 min
2025-08-26 13:20:16,Rock Hill,25 min
2025-08-26 13:25:07,Greenville - Saluda Dam,52 min
2025-08-26 13:25:07,Greenville - Edgeworth,30 min
2025-08-26 13:25:07,Pickens,13 min
2025-08-26 13:25:07,Greer,41 min
2025-08-26 13:25:07,Fountain Inn,13 min
2025-08-26 13:25:07,Spartanburg - Fairforest Road,17 min
2025-08-26 13:25:07,Woodruff,18 min
2025-08-26 13:25:07,Belton,0 min
2025-08-26 13:25:07,Anderson,12 min
2025-08-26 13:25:07,Spartanburg - Southport Road,34 min
2025-08-26 13:25:07,Seneca,39 min
2025-08-26 13:25:07,Laurens,18 min
2025-08-26 13:25:07,Gaffney,25 min
2025-08-26 13:25:07,Union,0 min
2025-08-26 13:25:07,Abbeville,0 min
2025-08-26 13:25:07,Greenwood,0 min
2025-08-26 13:25:07,Saluda,0 min
2025-08-26 13:25:07,Rock Hill,30 min
2025-08-26 13:30:17,Greenville - Saluda Dam,57 min
2025-08-26 13:30:17,Greenville - Edgeworth,27 min
2025-08-26 13:30:17,Pickens,17 min
2025-08-26 13:30:17,Greer,45 min
2025-08-26 13:30:17,Fountain Inn,18 min
2025-08-26 13:30:17,Spartanburg - Fairforest Road,22 min
2025-08-26 13:30:17,Woodruff,12 min
2025-08-26 13:30:17,Belton,0 min
2025-08-26 13:30:17,Anderson,17 min
2025-08-26 13:30:17,Spartanburg - Southport Road,35 min
2025-08-26 13:30:17,Seneca,40 min
2025-08-26 13:30:17,Laurens,23 min
2025-08-26 13:30:17,Gaffney,29 min
2025-08-26 13:30:17,Union,1 min
2025-08-26 13:30:17,Abbeville,1 min
2025-08-26 13:30:17,Greenwood,0 min
2025-08-26 13:30:17,Saluda,0 min
2025-08-26 13:30:17,Rock Hill,33 min
2025-08-26 13:35:20,Greenville - Saluda Dam,60 min
2025-08-26 13:35:20,Greenville - Edgeworth,30 min
2025-08-26 13:35:20,Pickens,17 min
2025-08-26 13:35:20,Greer,43 min
2025-08-26 13:35:20,Fountain Inn,13 min
2025-08-26 13:35:20,Spartanburg - Fairforest Road,26 min
2025-08-26 13:35:20,Woodruff,0 min
2025-08-26 13:35:20,Belton,0 min
2025-08-26 13:35:20,Anderson,14 min
2025-08-26 13:35:20,Spartanburg - Southport Road,33 min
2025-08-26 13:35:20,Seneca,38 min
2025-08-26 13:35:20,Laurens,14 min
2025-08-26 13:35:20,Gaffney,27 min
